Date,open,high,low,close,volume
2014-02-13,375.878,379.341,370.733,371.97,769769.0
2014-02-12,371.525,378.846,370.634,372.069,1319107.0
2014-02-11,377.214,378.401,367.023,370.337,1585572.0
2014-02-10,361.136,363.362,356.189,360.146,742215.0
2014-02-07,355.199,359.305,352.478,357.079,421775.0
2014-02-06,350.203,356.189,345.503,353.864,1326568.0
2014-02-05,338.874,354.705,335.906,352.033,1045629.0
2014-02-04,327.545,343.227,327.545,342.238,1038867.0
2014-02-03,344.316,346.196,332.047,333.036,555199.0
2014-01-31,356.98,356.98,343.425,346.146,644492.0
2014-01-30,345.899,362.768,345.305,357.376,544975.0
2014-01-29,356.04,358.613,346.74,348.125,351351.0
2014-01-28,340.358,355.447,340.358,352.478,389693.0
2014-01-27,361.927,361.927,341.793,344.118,771555.0
2014-01-24,375.977,377.956,365.341,366.578,313286.0
2014-01-23,380.924,384.882,376.323,378.945,407293.0
2014-01-22,377.56,383.101,376.125,381.221,435908.0
2014-01-21,369.546,383.299,368.359,380.578,868532.0
2014-01-20,366.677,372.564,366.083,370.634,338728.0
2014-01-17,366.578,369.892,363.115,365.737,742534.0
2014-01-16,375.284,375.482,363.065,365.836,420156.0
2014-01-15,370.041,373.751,368.952,372.761,425066.0
2014-01-14,370.832,371.079,364.5,367.864,221863.0
2014-01-13,370.041,375.235,366.578,372.069,1318722.0
2014-01-10,363.016,366.677,362.224,364.253,976780.0
2014-01-09,367.072,368.952,361.185,364.253,215744.0
2014-01-08,363.115,367.814,359.157,366.33,401337.0
2014-01-07,363.115,366.083,359.998,361.433,272253.0
2014-01-06,362.62,366.083,360.344,362.966,587018.0
2014-01-03,364.104,364.104,356.238,358.86,602062.0
2014-01-02,371.079,372.019,365.094,368.012,374231.0
2014-01-01,374.097,374.691,370.041,370.931,179950.0
2013-12-31,370.931,374.048,370.931,372.415,444011.0
2013-12-30,367.518,373.8,367.518,370.585,322466.0
2013-12-27,364.203,370.288,364.203,367.221,301874.0
2013-12-26,367.567,372.613,364.154,366.281,366818.0
2013-12-24,370.535,371.723,367.617,368.655,252989.0
2013-12-23,368.556,374.097,368.556,370.98,218229.0
2013-12-20,364.104,371.92,361.185,369.101,937506.0
2013-12-19,367.32,368.754,360.344,365.094,468862.0
2013-12-18,361.433,367.023,358.86,364.797,488628.0
2013-12-17,367.666,370.733,361.136,362.818,377378.0
2013-12-16,366.083,367.072,362.125,363.906,329018.0
2013-12-13,359.157,367.617,359.157,366.33,1114836.0
2013-12-12,370.634,373.009,355.546,356.782,1637692.0
2013-12-11,380.924,381.914,372.168,373.8,997472.0
2013-12-10,390.62,392.055,383.892,386.366,690231.0
2013-12-09,395.765,397.744,383.051,388.592,1649193.0
2013-12-06,383.596,390.324,381.914,386.861,1026894.0
2013-12-05,395.864,397.15,384.288,386.168,535132.0
2013-12-04,395.37,396.26,386.366,388.839,518398.0
2013-12-03,397.744,399.228,391.016,395.073,1445631.0
2013-12-02,393.292,399.327,391.907,395.617,1423591.0
2013-11-29,393.786,397.249,390.917,394.38,702219.0
2013-11-28,398.239,400.712,390.571,393.786,669042.0
2013-11-27,387.85,395.666,387.85,395.023,831633.0
2013-11-26,383.596,387.256,374.839,386.119,672787.0
2013-11-25,372.019,382.111,372.019,381.419,554756.0
2013-11-22,380.924,381.864,367.221,369.298,673072.0
2013-11-21,379.836,382.111,377.263,378.5,391218.0
2013-11-20,384.882,388.295,379.935,381.666,359615.0
2013-11-19,389.829,391.511,383.002,386.613,530651.0
2013-11-18,382.903,389.433,377.956,388.147,1171970.0
2013-11-14,366.182,383.398,366.182,381.864,2605079.0
2013-11-13,357.722,365.39,357.722,361.878,471499.0
2013-11-12,374.988,374.988,354.21,356.238,880935.0
2013-11-11,377.956,381.815,371.03,373.157,1693760.0
2013-11-08,376.571,386.811,366.083,380.924,3251711.0
2013-11-07,384.882,390.62,373.306,376.076,824942.0
2013-11-06,394.677,396.458,385.97,386.762,752962.0
2013-11-05,383.793,396.309,382.903,390.967,1274253.0
2013-11-01,378.451,385.723,378.451,380.38,705250.0
2013-10-31,374.988,382.309,374.592,376.175,1574051.0
2013-10-30,377.956,380.133,373.157,375.482,649860.0
2013-10-29,373.108,380.133,370.931,377.758,900847.0
2013-10-28,372.514,377.709,369.447,373.602,449092.0
2013-10-25,374.988,375.383,368.853,372.069,432697.0
2013-10-24,373.009,380.627,370.337,375.383,701256.0
2013-10-23,376.966,377.906,364.302,370.634,767223.0
2013-10-22,375.334,380.924,372.069,375.928,682306.0
2013-10-21,375.087,386.96,374.542,375.928,1191702.0
2013-10-18,372.019,377.758,370.684,374.691,761799.0
2013-10-17,381.914,382.557,366.33,369.447,828550.0
2013-10-15,386.861,388.839,378.352,384.981,839847.0
2013-10-14,381.27,388.839,381.073,386.712,995956.0
2013-10-11,371.03,385.376,364.5,381.073,2006988.0
2013-10-10,349.461,369.843,348.273,367.814,1651798.0
2013-10-09,346.394,352.231,345.404,350.302,1588196.0
2013-10-08,347.432,355.496,346.295,346.938,1119259.0
2013-10-07,345.305,349.065,339.962,344.266,754721.0
2013-10-04,341.249,360.839,340.457,346.047,2283727.0
2013-10-03,331.602,343.574,329.574,341.15,960739.0
2013-10-01,328.485,336.153,326.754,331.948,751838.0
2013-09-30,332.443,335.955,327.1,328.832,257667.0
2013-09-27,338.627,342.436,334.521,336.252,1140814.0
